cod_barras,descricao, novo Codigo interno
154845956,NOBREAK MCM UPS,undefined
1548963253,COOLER UNIVERSAL,undefined
1549656,GABINETE ATX C3 TECH,undefined
015236522,UNIAO SEM SUPORTE M.MAGNET (6813)   3/8,undefined
1546236,GABINETE K MEX,undefined
1542632,UNIAO CHECK VALVULA 1.1/2 INOX,undefined
15987436,TUBO INDUSTRIAL 4,undefined
0154874,BORRACHA RODO LIMPADOR ,undefined
15489663,PARAF ELET CAB ,undefined
10548965,ROTEADOR INT,undefined
01542633,HS SEAGATEB1TB,undefined
1548596,HD SEAGATE 1TB,undefined
0015262,TOALHEIRO INF,undefined
0015484,BALDE PLAST ESPREMEDOR 14L,undefined
00154870,OLEO SELENA ,undefined
0152632,M2035DN MULT KYOCERA,undefined
015426322,KIMELEKA ACRI MAG,undefined
15263222,PATINS ROLLER A,undefined
1524125,FITA DUPLA FAC ,undefined
0152635,DENSIMETRO 700X750,undefined
1548456,COLETOR DE OLEO,undefined
0152321,CHAVE L ,undefined
01526320,JG CHAVE FENDA 6PC,undefined
015263201,CHAVE SACA FILTRO 18,undefined
11122112,CHAVE SACA FILTRO LUB 18A,undefined
1212122,CHAVE SACA FILTRO LUB 18B,undefined
123123123,CHAVE SOQUETE 1/2 8MM,undefined
1213123322,CHAVE SOQUETE 1/2 17MM,undefined
14141414,CHAVE COMBINADA NB,undefined
15151515,CHAVE COMBINADA N10,undefined
15151544,CHAVE COMBINADA N12,undefined
15151555,CHAVE COMBINADA N13,undefined
1515155511,CHAVE COMBINADA N 19,undefined
151515111,ALICATE BICO CURTO MEIA CANA 6,undefined
15151112,ALICATE CORTE 8,undefined
15151221,CHAVE ANEL 10 X 11,undefined
151211211,CHAVE ANEL 14 X 15,undefined
15122154,LUVA EM ARAMIDA P/ COZ MAO DE GATO,undefined
15426329,PAINEL SOB SLIM,undefined
1515151,LUVA MIC TENT VONIXX,undefined
15151510,SANITIZANTE CARRO NOBO 5L,undefined
12151521,ESM MAXILIT PRETO 3,6L,undefined
12365632,ESM MAXILIT VERM 3,6L,undefined
1566985,ESM MAXILIT AMARELO 3,6L,undefined
1236563,ESM MAXILIT BRANCO GELO ,undefined
0154512,SUPER EUROCLEAN P 1L,undefined
15426323,BOM AR3,undefined
0152639,SAPONACEO CREM ,undefined
1515154,DILUENTE 101 ,undefined
151515632,REBITE MACICO AL 3/16X1/2,undefined
0151542,REDUÇÃO 50X40,undefined
1526362,CANO ESGOTO 50MM,undefined
0125142,GARRA JACARE 2 PCS,undefined
0159515,ESPUDE PVC POLY,undefined
1525363,VALVULA P/ MICTORIO ,undefined
1542541,MICTORIO SIFONADO CELITE,undefined
1263636,LUMINAÇÃO DE MERG AUT 30L,undefined
0154515,CENTRAL ILUM EMER,undefined
15154455,INFLADOR AUTO TRAVANTE,undefined
1526363,TAMPA P VALVULA PLAST,undefined
1515263,ELETRODO 2,50MM,undefined
151515221,CANELETA EM PVC,undefined
122323211,TECLA SP 10A,undefined
15216233,LED PER IN,undefined
7897068800115,CAR LUB DESENGRIPANTE 300ML,undefined
152636221,TAMPA TRASEIRA 280/315 PROVA EXPLOS,undefined
1526365263,SABAO COM AMONIACO 5L,undefined
125152254125,SACO PRESENTE 15X22 INC C/50,undefined
1523652,CABO,undefined
1526369856,CB GIGA LAN CAT 6 4P,undefined
151545555,BATERIA P/ CAMERA POWER,undefined
1525152,CANETA CIS TRIK,undefined
0152636,ROLETE CALCULADORA,undefined
1003013,BOMBONA 5L PADRAO INMETRO,undefined
15263655,RODA P/ CARRO MAO,undefined
7896918806895,AUT RADIEX BIO COOL.PROT.SIST.ARREF.VERDE 500ML,undefined
7896463105931,AUT ECONOFLEX 185ML,undefined
1525632,MALETA ARQ CRISTAL ,undefined
2525636,CAIXA DE PASSAG SOB CH20 50X50X12,undefined
01254151,LIMP SISTEMA FLEX INJEÇÃO,undefined
0152412,ESTOJO ESC ,undefined
12546981,LANCHEIRA TERMICA ,undefined
015487910,MOCHILA COSTA ,,undefined
3625632,MOCHILA ROD ,undefined
1546398,SLM 4080 MULTIFUNCIONAL,undefined
01526361,CORDAO PROM SHELL,undefined
0156366,CARTAZ V POWER,undefined
154263987,CAMERA IP FHD,undefined
0154214,EXTINTOR NOVO PO QUIMICO,undefined
154289653,BATERIA 2150 MGE 2 SLI,undefined
0152463,CARTAZ TESTEIRA,undefined
15426325,ESQUICHO REGULAVEL 1/2,undefined
0152416,CAPACITOR FIXO,undefined
12546323,AC 600 C/KIT TESTEIRA 1,2,undefined
12563987,KIT PORTA PPAI,undefined
0000101,KIT PORTA PPA,undefined
15236985,TORNEIRA 15CM,undefined
152635411,TOM 20A SOBREP,undefined
15263212,MA034 V R 18X25,undefined
14454544,PA MADEIRA FENDA,undefined
0015263,ORGANIZADOR DE MESA ,undefined
00152630,KIT COLORIR ,undefined
001526301,KIT AREIA MAGICA,undefined
0154875,BRINQ KIT SALON,undefined
15254125,BRINQ APREN COZINHAR,undefined
1526365500,BICICLETA FOXER ARO 26,undefined
7896918806901,AUT RADIEX BIO COOL.PROT.SIST.ARREF.AMARELO 500ML,undefined
5011987085176,HELIX ULTRA AV 5W 40 1L.,undefined
5011987093690,HELIX HX7 SP 10W 40-1L,undefined
1524878,CANETA BLISTER CLIC 07,undefined
0151515,DVR IDS 7216HQHI M1/S 16,undefined
1526323,RACK 19 OBU 4 470 TAMPA ACRILICA PAREDE,undefined
12546321,CAMERA BULLET 2MP 40M 4X1,undefined
15426321,CAMERA BULLET 2MP 25M 4X1 DS,undefined
15485961525,LIMPADOR AMONIACAL GOLD,undefined
015263611,GARRA P/ MOP ,undefined
154552366,OLEO LIBRIFICANTE PARA COMPRESSOR,undefined
7896580700439,BARDAHL LIMPA VIDROS 100ML,undefined
0125236,INSETICIDA SBP,undefined
15425154,DISCO VEDAÇÃO VAL 1/2ET,undefined
0653636,DISCO VEDAÇÃO VAL 3ET,undefined
0015263123,MALHA POP REPPOR 10X10,undefined
1522463,BABYLOOK GOLA POLO MANGA,undefined
1550563,CANETA FABER TRILUX,undefined
125463200,CABECA DE IMPRESSÃO,undefined
1546896,SQUEEZE ALUMINIO LOGO SHELL,undefined
1232135,TROFEU RAIZEN,undefined
001526300,MOLA MC,undefined
1526366,CAD BROCHURA,undefined
12366654,GIS CERA,undefined
015263622,DIESEL WVOLUX ,undefined
0154876,DIESEL EVOLUX S10,undefined
1526365,CANELETA 20X102000,undefined
1215452,CONSTRUMASSA,undefined
15463250011,TERM ILHOS TUB VM,undefined
15246326,LICENÇA PONTO ,undefined
1548796311,ADESAO INSTALAÇÃO E TREINAMENTO,undefined
159632365,RELOGIO DE PONTO,undefined
0125366,PENEIRA GD 62X51 CM DVAC-!,undefined
0152365,DUREPOXI 100G CZA LOCTITE -/,undefined
1596533,TRENA 5MX19MM LUFKIN-!,undefined
15236998,ALAVANCA ACO 1,50M 3/4 DIVERSOS -/,undefined
0154639,VIRGA FERRO 07X17 C/4 FR 3/8 1M -/,undefined
0000200700038,ENDURECEDOR EPOXI PLUS BRASILUX 720ML,undefined
15986958,TRANSF.POTENC.15KV 1000VA 13800V/110-220V,undefined
1524152,PREGO 1.1/4X14 (14X15) RIPA 1KG C/C-,undefined
1526398,LAPIS P/CARPINTEIRO IRWIN-!,undefined
15263983665,ALONGADOR,undefined
15469856,CANOPLAS,undefined
15463269,MICRO MOTOR,undefined
125365236,TERMOSTATO,undefined
1526399856,PA DE BICO 3.0 C/CABO TRAMONTINA-,undefined
1526369,PERFIL U 4 40MM 2,65MM LQ 6000MM,undefined
15489665,MASSEIRA AZUL GD 60L DVAC -/,undefined
15489632,CABO EPROTENAX SLIM 12/20KV INDUSC. 25MM,undefined
154865963,FITA ACO INOX 430 0,50 X 3/4 X 30M,undefined
12365896,FECHO DENTADO 430 X 3/4 X 1,2MM,undefined
0152632125632,ESPUMA POLIURETANO TYTAN CONSTRUCAO 340G/ 500ML,undefined
1000000894134,SUPORTE MODULAR P/ CABOS SCK-95 16-95MM,undefined
1546325111,CONECTOR SPLIT-BOLT MAGNET 6008     70MM,undefined
11526398,MANDRIL C/CHAVE 13MMX3/8 BRASFORT-!,undefined
15484774,DESEMP MAD LOURO 28X18CM-!,undefined
154698563,NOBREAK MCM UPS 1500VA ACTION 3.1 TRI/115V,undefined
0000100102994,PA MAQ CAB RED 3/16X2,undefined
0002700104170,REBITADOR 4 BICOS KAEF,undefined
1548996325,TELA PARA COLUNA 10MM COLUNA POP 3/8,undefined
154879632,CAIXA PLAST P/LAJE 30CM PTA POLYFORT-!,undefined
15426321542,VIGOTA CIMENTO 1,20M TLC-!,undefined
1526398745,TIJOLO H-8 PARA LAJE TAVARES -,undefined
7898179319923,CAIXA HERMETICA MASTER PRETA VEDADA 436X326X140MM,undefined
0004113,CONECTOR P4 FEMEA C  BORNE,undefined
7898128081529,123-ESTICADOR G/O-1/2,undefined
1526355478,BOLSA SPUD P/BACIA SANITARIA POLYFORT-!,undefined
7896166495780,TORNO BANC N.03 LIDER SOMAR 10010083 10010083 SOMAR (ADMIN),undefined
154896320,FIO NYLON APARADOR 2,7MM 10M KALA-,undefined
15698654,ARALDITE HOBBY 16G 10M TEK BOND-!!,undefined
15487869,PINO MACHO 2P 10A COL TRAMONTINA-!,undefined
7899044761496,RURAL EXTRA BRASILIAN PTO CADILACK 3,6 L,undefined
1542639856,PLUG MACHO PRENSA CABO TITA 2P+T 10A CZ,undefined
1526395,VERGALHAO C/ROSCA TOT.BF-085 1/4X3000MM,undefined
15487845,PRUMO DE PAREDE 700G MOMFORT-!,undefined
0002800101727,PORTA ELETRODO 600A LOTUS FLEX,undefined
15263698,LIMP DESINCRUSTANTE KLYO DESINCRUST RENKO 1L,undefined
1526369836,LIMP DESINCRUSTANTE KLYO DESINCRUST RENKO 5L,undefined
154526398,SACO BOBINA PICOT 30X40CM HRC INTERPLAST,undefined
15236548,TINTA ESM 900ML AMARELO HIPERLAR-!!,undefined
15485962,PISTOLA P/APLICAR SILICONE 09 THOMPSON-!,undefined
1544789632,VALVULA P/LAVAT PVC BCA POLYFORT-,undefined
15426398,MADEIRA DE PINUS SERRADO EM BRUTO,undefined
1548963256,PRUMO DE CENTRO 400G MONFORT-!,undefined
0015484152636,ELETR CORRUG 25MM AM 1M KRONA -/,undefined
0154847,DISCO SSD 256GB JIALONG(IMP),undefined
0152636563,CONDULETE FIXO S/ROS C 1,undefined
152478963,CAIXA EMBUTIR 4X2 RET/AM TRAMONTINA-!,undefined
7897237356252,ENVELOPE BOTAO DAC A-4 PP ROSA,undefined
1548796315487,TEE P/ESGOTO 50MM KRONA-,undefined
15426398546,TEE P/ESGOTO 40MM KRONA-,undefined
154263329874,TEE P/ESGOTO 100MM KRONA-$,undefined
154236985633,JUNCAO 45 ESGOTO 40X40MM KRONA-,undefined
154236985,JUNCAO 45 ESGOTO 50X50MM KRONA-,undefined
15426398561526,BUCHA RED ESG 50X40MM KRONA-!,undefined
154263256,ADAP SOLD CURTO 25X3/4 KRONA-,undefined
1542639856154,TEE SOLDAVEL LL 25MM KRONA-,undefined
15426329874,VEDACIT 900ML IMPERM POTE VEDACIT-!,undefined
152639866985,CANTONEIRA 2 X 1/8 (14,31),undefined
7891023557007,BULE TERMICO DAMA 500ML VM 30255700,undefined
07898625863154,PISO ES AC BLD EXT 57X57 SANT DECK M2,undefined
15485963265,PORC ES AC RT IN 83X83 SFT CNC 83029 M2,undefined
07898225950872,REJ MARROM 1KG CIMENT AREA SECA RMIX,undefined
07898344180532,REJ PLATINA CIMENT AREA SECA 1KG ARGATEX,undefined
07896902171268,CX ACOP ECOAZALEAACESS 36L BRCELITE,undefined
154632587465,ELETRODO DENVER 3.25 - GROSSO,undefined
07891342003575,FILTRO COMB PRIM TRATOR MAQ EQUIPAM CUMM,undefined
154847963,ESPAÇADOR P/PISO 1,5MM CORTAG-,undefined
1545263985,BUCHA FIXACAO BCA N 10-,undefined
7896193243897,FITA ADERE TAPEFIX CREPE 48 X 50,undefined
15463259896,NIPEL ROSCAVEL BCO 1/2 KRONA-,undefined
7893866645118,BRASILINE SUP RAP. PRETO CADILACK1 3,6L,undefined
15263985463,GRANITO ESVERDEADO,undefined
7898256336058,T. FORTEX CINZA NIQUEL 25 KG,undefined
1548796355,KIT PARAF LAT P/FIX BACIA B10 WAVES-!!,undefined
1548796322365,ADESIVO PVC 175G C/PINCEL POLYTUBES-!,undefined
15487963551256,MALHA POP MEDIA 2X3M-3.4 15X15-!,undefined
1548796541,SIFAO SANF SIMPLES BCO 70CM BLUKIT-!!,undefined
7895987088218,DUTO PEAD 3  90MM PT,undefined
7899833501678,CURVA F GALV I 090  4,undefined
1542639874,ELETROD F GALV PES I 4  X 3M NORMA 13057 - PAREDE 1,95MM,undefined
7891040087358,TERM CONTR EXT/INT 8,7/15KV (12/20KV) 5633K 25-70MM (H0001854118),undefined
0152636115232,PORTA CADEADO 3010X2&QUOT; ZIN METALVI-!,undefined
154263289,CB EPR 8,7/15KV 01X025,00MM PT (IND/PHELPS),undefined
152639985,FECHO INOX P/FITA 3/4  (FDT7419012NFMT),undefined
154263987412,ALCA PREF COBRE P/CB 35MM (ADC-2002),undefined
7894494654787,CAD.CALIGRAFIA C.DURA 32FLS PAUTA DUP.AZ,undefined
07896572010089,HIDROCOR COMPACTOR 12 CORES MIRIM,undefined
7896309204941,TELA PINTURA 20 X 30CM,undefined
7897464700545,TINTA GUACHE 15ML 06 CORES,undefined
7897464700651,MASSA MODELAR 12 CORES 120GRS DELTA,undefined
7899389020203,PINCEL CONDOR 115 N. 14 AM PELO CHATO,undefined
1542632588,CT1X0,9MM PERF AL CANT BCO,undefined
7898119503412,TORN 1189 LAV AUTOMATICA . JED 7898119503412,undefined
7898119535284,TORN 5186 C70 PIA MES 1/4 CROMADA JED 7898119535284,undefined
7898119502958,VALV 1/2 P/ MICTORIO AUTOMATIC . JED 7898119502958,undefined
1548596325,ADESIVO SILICONE 250G BCO PULVITEC-!!,undefined
15246325,ADESIVO SILICONE 250G PTO PULVITEC-!!,undefined
154236588,SENSOR DE PRESENCA TETO P/ILUMINACAO ESP 360,undefined
15428796325,DENSIMETRO FLUTUADOR A1180MM,undefined
1548796532,SIKA 1 IMPERM 3,6L ADITIVO SIKA-!,undefined
15426325665,FITA DUPLA FACE 24MMX1M BAN 3M-!,undefined
154263598787,ABRAC NYLON 5,4X400MM PTA TROYA-!,undefined
154879632544,ESM B/AGUA 900ML VERMELHO BR FORTEX-,undefined
142469332585,ESM B/AGUA 900ML VD FOLHA BR FORTEX-,undefined
154877933,ESM B/AGUA 900ML CZA PLATINA FORTEX-,undefined
15426324,ESM B/AGUA 900ML AMARELO BR FORTEX-,undefined
15426398700,FITA DUPLA FACE 19MMX2M ADELBRAS-!,undefined
152636352,ADESIVO PU FLEX 280G BCO UNIPEGA-!,undefined
7896353820197,OCULOS RJ INCOLOR DANNY FENIX CA 9722 DA,undefined
15489632000,VENT DE PAREDE VTX-40P-8P 40CM 220V MONDIAL - 7899882313901,undefined
7899387849998,MICTORIO LISBOA M01 BRANCO LUZARTE . .,undefined
7896902166547,MICTORIO NOVO ECO C/SIFAO BRANCO CELITE . .,undefined
15485962523,AC III PORCEL TOP10 15KG CZA REJUNTAMIX-!,undefined
154528796325,TERMOMETRO 2 EM 1 -10 + 50OC PORTARIA 428 E 523/18,undefined
154239855,POLICARBONATO CRISTAL 1000X2050X3,0MM POL,undefined
154859632,BOCAL DE DESCARGA 4&QUOT; EM ALUMINIO,undefined
15485963211,ESCOVA DE AÇO CB/PLAST 3 FILAS ROMA-!,undefined
1524639874,CUMEEIRA TRAPEZOIDAL 1056X0.80 1050-0,undefined
7899298633983,FECHAD ELET CILINDRO FIXO FX 1500 PRETA (4679061),undefined
15423985,TRILHO STANLEY (9,5),undefined
15487961555,RODIZIO DUPLO 1 1/2,undefined
154896325,MODULO GUILHOTINA I9,undefined
152636544,CHAVE PHILLIPS 3/16X6&QUOT; TRAMONTINA-!,undefined
7730149082089,C.S.MAGENTA O 8,undefined
0154263000,LATEX FORTMAIS 3,6L CZA MEDIO FORTEX-!!,undefined
1548596320000,AQUECEDOR AGUA 1000W 220V IMC-!,undefined
15485963325,HIDROFER 3,6L PRETO HIDROTINTAS-!,undefined
15485963250000,RELE TERM.THES.CL10 1NA+1 LRE21   12-18A,undefined
15263985,PECA 1,10 X 40 X 04,undefined
1542632554,PECA 90X30X04,undefined
154293365,DISCO DIAM 110X20MM TURBO WURTH-!,undefined
154859325,COND.ALU.C/ROS-C/TP.&QUOT;T&QUOT; 56106/304 1.1/4&QUOT;,undefined
1544158599,COND.ALU.S/ROS-C/TP.&QUOT;LL&QUOT; 56104/314 1.1/4,undefined
151426398,CAIXA P/MONT.S/EMB.STECK  23X17X9 EX.231,undefined
1548596325000,COND.ALU.S/ROS-S/TP.&QUOT;C&QUOT; 56101/312   3/4&QUOT;,undefined
1542541254,TARRAXA RAPIDA ENSACADA  P/CANO               3/4&QUOT;,undefined
154526396874,TARRAXA RAPIDA ENSACADA P/CANO             1.1/4&QUOT;,undefined
14253621,ELETRODUTO FLEX BLIND EKOFLEX PT   3/4&QUOT;,undefined
